030900702,9,AL-A'RAF(AYAT 88-206),Story,What did Prophet Shu'aib ask his people to save them from punishment?,Repent and follow his religion,Leaving the city of Madyan,Worship idols,Paying a fine to Prophet Shu'aib
040900702,9,AL-A'RAF(AYAT 88-206),Story,What is the reward received by the Madyan people for their disobedience?,They were destroyed by lightning,They were destroyed by strong winds,They were punished with earthquakes,They were drowned in the sea
050900702,9,AL-A'RAF(AYAT 88-206),Fact,What is Allah's warning to Prophet Muhammad not to follow those who deviate from the truth?,In order not to follow their path,In order not to associate with them,Not to listen to their advice,In order not to believe their conversation
060900702,9,AL-A'RAF(AYAT 88-206),Fact,What does God promise to those who follow His guidance?,They will be guided to the straight path,They will be glorified in the world,They will get abundant wealth,They will be appointed as leaders
070900702,9,AL-A'RAF(AYAT 88-206),Fact,Who will be guided by Allah SWT?,People whom God wants,Believers and pious people,A righteous person,People who ask for guidance
080900702,9,AL-A'RAF(AYAT 88-206),Story,What was the request of Prophet Musa to his people when faced with the proud Pharaoh?,To be patient and trust in Allah,To leave Egypt immediately,To worship Pharaoh as God,In order to fight the Pharaoh with the force of arms
090900702,9,AL-A'RAF(AYAT 88-206),Story,What was the first miracle that Prophet Musa showed in front of Pharaoh?,A stick that turns into a snake,His hands glowed white,Split sea water,Devastating hail
100900702,9,AL-A'RAF(AYAT 88-206),Story,How did Pharaoh and his followers react when they witnessed the miracle of Prophet Musa?,They remain disobedient and arrogant,They believed and followed Musa,They apologized to Musa,They were hostile and expelled Prophet Musa
110900702,9,AL-A'RAF(AYAT 88-206),Story,What is the punishment inflicted on Pharaoh and his army after disobeying Prophet Musa?,Drowned in the Red Sea,Rained stones from the sky,Punished with a long drought,Destroyed by strong winds
120900702,9,AL-A'RAF(AYAT 88-206),Story,What is the important event experienced by the Children of Israel after being freed from Pharaoh?,They were commanded to receive the Taurat from Allah,They were ordered to worship the image of the calf,They were ordered to leave the land of Egypt,They were ordered to attack the land of Canaan
130900702,9,AL-A'RAF(AYAT 88-206),Story,Why did Allah SWT order Prophet Musa to choose 70 people from his people?,To accompany Prophet Musa receiving the Taurat on Thursina Hill,To be a leader for his people,To be a guardian for the Children of Israel,To be an army against their enemies
140900702,9,AL-A'RAF(AYAT 88-206),Story,What is the extraordinary event witnessed by Prophet Musa on Bukit Thursina?,Prophet Musa fainted when God revealed His greatness,Prophet Musa saw Allah's bright light,Prophet Musa heard the voice of Allah that shook the hills,Prophet Musa did not see or hear anything
150900702,9,AL-A'RAF(AYAT 88-206),Story,Why did Prophet Musa ask to see Allah directly?,Because Prophet Musa wanted to show the greatness of God to his people,Because Prophet Musa doubted the existence of Allah,Because Prophet Musa wanted to ensure the greatness of Allah,Because Prophet Musa was deceived by the whispers of the devil
160900702,9,AL-A'RAF(AYAT 88-206),Story,What happened to Prophet Musa after asking to see Allah?,Prophet Musa fainted because he could not see the majesty of God,Prophet Musa was struck by lightning because he broke Allah's command,Prophet Musa managed to see Allah directly,Prophet Musa was tortured for doubting the existence of God
170900702,9,AL-A'RAF(AYAT 88-206),Story,What was the great sin committed by the Children of Israel after Prophet Musa went to meet God at Thursina Hill?,They worship the image of a calf,They killed the prophets who were sent,They deny the revealed Taurat,They left Egypt without permission
180900702,9,AL-A'RAF(AYAT 88-206),Story,Who led the Children of Israel to worship the image of a calf?,Samaritans,Prophet Harun,Pharaoh,Prophet Musa
190900702,9,AL-A'RAF(AYAT 88-206),Story,What is Prophet Musa's advice to the Children of Israel so that they repent?,Ask Allah for forgiveness,Kill yourselves,Leave Egypt forever,Worship the image of the calf
200900702,9,AL-A'RAF(AYAT 88-206),Story,What was the attitude of the Israelites after being advised by Prophet Musa?,They immediately repented and abandoned idolatry,They still worship idols and refuse to repent,They expelled Prophet Musa from Egypt,They asked that only Prophet Musa repented
210900702,9,AL-A'RAF(AYAT 88-206),Story,What was the message of Prophet Musa to the Children of Israel after repenting?,Obey the Raurat and Allah's commands,Stay in Egypt and worship Pharaoh,Migrating to another country leaving Egypt,Return to worshiping the image of the calf
220900702,9,AL-A'RAF(AYAT 88-206),Chapter Verses,What is meant by guidance and mercy revealed with the Qur'an?,Guidance to the right path and grace in the form of forgiveness of sins,Instructions to enrich yourself and blessings in the form of wealth,Hints to conquer enemies and grace in the form of victory,Indications for predicting the future and blessings in the form of longevity
230900702,9,AL-A'RAF(AYAT 88-206),Fact,To whom was the Quran revealed as guidance and mercy?,To all mankind,Only to Arabs,Only to believers,Only to the people of Prophet Moses
240900702,9,AL-A'RAF(AYAT 88-206),Fact,What is Allah's advice so that people are not divided in religion?,Follow the religion of the apostles and do not differ,Follow the customs of your ancestors,Follow the opinion of world leaders,Follow each other's passions
250900702,9,AL-A'RAF(AYAT 88-206),Fact,What will happen to those who are divided in religion?,They will be kept away from Allah's mercy,They will receive guidance from God,They will receive mercy from Allah,They will remain in heaven
260900702,9,AL-A'RAF(AYAT 88-206),Fact,What is the last advice in this surah regarding how to follow the Quran?,Follow Al-Quran perfectly and do not follow lust,Follow the Al-Quran half-heartedly,Follow the Al-Quran according to each interpretation,Follow the Quran by rejecting some of it
270900702,9,AL-A'RAF(AYAT 88-206),Chapter Verses,What is meant by primordial promise or covenant in the spirit realm?,Allah took testimony from all the descendants of Adam that He is their Lord,God commanded the descendants of Adam to worship idols, Allah allowed Adam's descendants to follow lust,God made the descendants of Adam as caliphs on earth
280900702,9,AL-A'RAF(AYAT 88-206),Fact,Why does Allah take testimony from Adam's grandchildren in the spirit world?,So that they do not say in the afterlife that they do not know the oneness of God,So that they follow the teachings of the apostles later on,So that they worship idols according to grandmother's tradition ancestor,So that they follow the steps of the devil in the world
290900702,9,AL-A'RAF(AYAT 88-206),Fact,What will happen if people follow the steps of the devil?,They will go astray and be kept away from Allah's mercy,They will have glory in the world,They will be leaders on earth,They will acquire abundant wealth
300900702,9,AL-A'RAF(AYAT 88-206),Fact,What is God's promise for those who do not follow the steps of the devil?,They will not be in a state of worry and sadness,They will be put in hell,They will live in misery in the world,They will be the most honorable servants
310900702,9,AL-A'RAF(AYAT 88-206),Fact,What is affirmed about the names of Allah?,Allah SWT has good names,Allah SWT has bad names,Allah SWT has no names,Allah has common names
320900702,9,AL-A'RAF(AYAT 88-206),Fact,What do humans not remember about their creation?,They were created from nothing,They are born from the mother's womb,They were created from clay,They are made of things
330900702,9,AL-A'RAF(AYAT 88-206),Fact,What is the attitude of those who deny the verses of God?,They deny the verses of Allah,They believe in Allah,They respect Allah,They praise Allah
340900702,9,AL-A'RAF(AYAT 88-206),Fact,What will be asked of the polytheists on the Day of Judgment?,Who do they worship besides Allah?,How do they worship?,Why do they worship other than Allah?,Where do they worship other than Allah?
350900702,9,AL-A'RAF(AYAT 88-206),Chapter Verses,What does they have no power to hear mean?,The idols they worship cannot hear,They are deaf,They do not listen to advice,They deliberately do not listen to the truth
360900702,9,AL-A'RAF(AYAT 88-206),Fact,What is recommended to be done when tempted by the devil's whispers?,Ask Allah for protection,Following the whispers of the devil,Hiding from the devil,Ignore the whispers of the devil
370900702,9,AL-A'RAF(AYAT 88-206),Fact,What are the characteristics of pious people?,They like to do evil,They love to be immoral,They love to sin,They get guidance from Allah
380900702,9,AL-A'RAF(AYAT 88-206),Fact,What should pious people not do?,Doing idolatry,Be patient,Believing,Do good
010900802,9,AL-ANFAL(AYAT 1-40),Fact,What does Anfal mean?,Spoils of war,War,Reward,Punishment
020900802,9,AL-ANFAL(AYAT 1-40),Fact,What are the characteristics of believers?,When Allah's name is mentioned their hearts tremble,They still carry out their business despite the call to prayer,They perform prayers casually,They chant less
030900802,9,AL-ANFAL(AYAT 1-40),Fact,What is meant by prayer?,Prayer is a form of worship that involves direct communication between humans and God,Prayer is just a physical movement done as a tradition,Prayer is a way to show one's strength,Sunnah prayer
040900802,9,AL-ANFAL(AYAT 1-40),Story,What have the hypocrites said to Prophet Muhammad SAW?,They want to drive the Prophet Muhammad SAW from Madinah,They want to truly understand Islam,They want to make Prophet Muhammad SAW laugh,Want to show their faith
050900802,9,AL-ANFAL(AYAT 1-40),Fact,What events are told in Surah Al-Anfal?,Badar war,Uhud War,Conquest of Mecca,Hunain War
060900802,9,AL-ANFAL(AYAT 1-40),Story,How many angels were promised for the first time to be sent down by God to help the Muslims in the Battle of Badr in this surah?,1000 angels,500 angels,2000 angels,5000 angels
070900802,9,AL-ANFAL(AYAT 1-40),Story,What is stated about the struggle against the unbelievers?,The struggle is hard,The struggle was futile,The fight is easy,The struggle was fun
080900802,9,AL-ANFAL(AYAT 1-40),Fact,What is the attitude of the infidels towards the Muslims as told in Surah An-Nafal?,Hate Muslims,Praising Muslims,Love Muslims,Admiring Muslims
090900802,9,AL-ANFAL(AYAT 1-40),Fact,What is the reminder to the believers?,Obey Allah and the Messenger,Disobedience to Allah,According to lust,Denied the Messenger
100900802,9,AL-ANFAL(AYAT 1-40),Fact,Who is the worst group in the eyes of Allah?,Blind and deaf people who don't want to understand anything,People of faith,Obedient people,People who are deaf and dumb
110900802,9,AL-ANFAL(AYAT 1-40),Fact,What is meant by satanic incitement?,Committing disobedience,Do good,Give charity,Being fair
120900802,9,AL-ANFAL(AYAT 1-40),Story,What happened to the hypocrites in the Battle of Badr?,Insulted,Glorified,Expelled,Feared
130900802,9,AL-ANFAL(AYAT 1-40),Fact,What is the main purpose behind the test given by Allah SWT?,To test one's faith and patience,To punish sinners,To show the strength of man to the devil,All answers are correct
140900802,9,AL-ANFAL(AYAT 1-40),Fact,How are the hypocrites?,They prevent people from going to the path of Allah,They really believe,They earnestly helped the Messenger of Allah,They always follow God's command
011000802,10,AL-ANFAL(AYAT 41-75),Story,How much of the booty is obligatory for Allah and His Messenger?,One fifth,One over four,One third,One beak
021000802,10,AL-ANFAL(AYAT 41-75),Story,Why did God show the number of enemy troops less during the Battle of Badr in the Prophet's dream?,So that the Prophet SAW would convey to the companions so that they would not be afraid to fight,So that Muslims become arrogant,So that there is no war,For Muslims to fight
031000802,10,AL-ANFAL(AYAT 41-75),Story,What is the advice given to Muslims before facing war?,Be patient and fearless,Run away from the war,Leave everything to the military leaders,Be proud and arrogant
041000802,10,AL-ANFAL(AYAT 41-75),Story,How do Muslims face the Badr War?,They believe in and obey the Messenger of Allah,They are scared and scared,They quarreled and broke up,They ran away from the war
051000802,10,AL-ANFAL(AYAT 41-75),Story,What is emphasized so that the Muslims remain strong in the face of the enemy?,Be patient and trust,Attack with a weapon,Invite to discuss,Disagree and break up
061000802,10,AL-ANFAL(AYAT 41-75),Story,What is forbidden to Muslims in the face of war?,Disagree and break up,Mutual help and piety,Be patient and trust,Obey the Messenger of Allah
071000802,10,AL-ANFAL(AYAT 41-75),Story,Why are Muslims forbidden to be proud and divided?,So that they remain strong in the face of the enemy,So that they are easily defeated by the enemy,To be a test for them,For the enemy to win
081000802,10,AL-ANFAL(AYAT 41-75),Story,How did the devil try to shake the faith of Muslims before the Badr War?,Consider their efforts in vain,Tell them to worship idols,Tell them to train until exhaustion,Whispers the actual number of enemy troops
091000802,10,AL-ANFAL(AYAT 41-75),Story,What do hypocrites say about Muslims?,Muslims are only deceived by the religion of God,Muslims will win against the enemy,Muslims are a strong people,Muslims will return to apostasy
101000802,10,AL-ANFAL(AYAT 41-75),Story,Why do the infidels refuse to believe in the Messenger of Allah?,They are proud and arrogant,They follow lust,They do not want to pay zakat,They do not understand Islam
111000802,10,AL-ANFAL(AYAT 41-75),Chapter Verses,What happened to the unbelievers who were hit by an angel?,Everything looked dark and they were in confusion,They fell unconscious,Disobedience to Allah,They want to repent
121000802,10,AL-ANFAL(AYAT 41-75),Fact,What is Allah's attitude towards believers?,God forgives and guides them,Allah let them,God punishes them,Allah denied them
131000802,10,AL-ANFAL(AYAT 41-75),Story,What does Allah command the Muslims?,Preparing strength to resist the enemy,Attack the enemy without preparation,Seek help from unbelievers,Make peace with the enemy
141000802,10,AL-ANFAL(AYAT 41-75),Story,Why are Muslims ordered to prepare strength?,To scare the enemies of God and the enemies of Islam,To fight other Muslims,To attack without reason,To seek personal gain
151000802,10,AL-ANFAL(AYAT 41-75),Fact,Why did God send an angel in the Battle of Badr?,As good news and to calm the hearts of Muslims,To defeat all enemies directly,To show the greatness of angels,To intimidate Muslims
161000802,10,AL-ANFAL(AYAT 41-75),Fact,Why did Allah suffice Prophet Muhammad in war?,The angel obeyed God's command without mercy,The angel is rude and cruel,The angel has feelings of anger and revenge,Angels will not grant forgiveness to unbelievers
171000802,10,AL-ANFAL(AYAT 41-75),Story,In Surah Anfal what did Allah SWT send down from the sky to purify Muslims in the Battle of Badr?,Rain,Snow,Light,Angel
181000802,10,AL-ANFAL(AYAT 41-75),Story,What did Allah SWT do as peace for Muslims in the battle of Badr?,Sleepiness,Feeling full,Scare,Feel excited
191000802,10,AL-ANFAL(AYAT 41-75),Story,What is the reminder to Muslims when fighting?,Do not betray and break promises,Do not surrender the enemy if attacked first,Do not covet the spoils of war,Do not honor agreements with the enemy
201000802,10,AL-ANFAL(AYAT 41-75),Story,What is the effect if Muslims take the spoils of war?,They see it as a gift from God as a result of victory in the war for the benefit of Muslims.,They consider it as a form of urgent need of Muslims,They feel that it is an immoral act and not in accordance with the teachings of Islam,They use the spoils of war as a source of personal income without considering the principles of Islamic justice
211000802,10,AL-ANFAL(AYAT 41-75),Story,What is the advice for Muslims after getting ghanimah (spoils of war)?,Spend part of his wealth in the way of Allah,Being arrogant and arrogant,Take all the booty,Give booty only to rich Muslims
221000802,10,AL-ANFAL(AYAT 41-75),Chapter Verses,Who is meant as a helper for others?,People who believe and migrate,Hypocritical people,The polytheists,People who deny Allah
231000802,10,AL-ANFAL(AYAT 41-75),Story,What is Allah's promise to believers?,They will obtain forgiveness and noble sustenance,They will be glorified in the world,They will have abundant wealth,They will win every battle
241000802,10,AL-ANFAL(AYAT 41-75),Story,To whom are the disbelievers a helper?,To the devil and his followers,To Allah and His Messenger,To the believers,To themselves
251000802,10,AL-ANFAL(AYAT 41-75),Fact,What is reminded of the brotherhood of fellow believers?,Cooperate and advise each other,Love each other and hate each other,Mutual hostility and deception,Mutual betrayal and suspicion
261000802,10,AL-ANFAL(AYAT 41-75),Story,Why is it that the believers after migrating are also among the believers who are glorified by Allah through this surah?,Because they fought with the Messenger,Because they chant sometimes,Because they have apologized to their families,Because they pay zakat
011000902,10,AT-TAUBAH(AYAT 1-92),Story,What is commanded to the believers?,Canceling the agreement with the polytheists,Killing the polytheists,Jihad against the polytheists,Warn the polytheists
021000902,10,AT-TAUBAH(AYAT 1-92),Story,How much time is given to the polytheists to make an agreement with the Muslim tribes to move freely on the face of the earth before being expelled?,4 months,2 months,3 months,5 months
031000902,10,AT-TAUBAH(AYAT 1-92),Story,What is threatened to the polytheists who break the covenant after the period of delay?,They will not be safe from Allah's punishment,They will be expelled from the land,They will be executed,They will be fought by Muslims
041000902,10,AT-TAUBAH(AYAT 1-92),Story,What is the status of the agreement with polytheists who do not violate the agreement and not help the enemy against the Muslims?,The agreement remains in effect until it expires,Agreement is unconditionally cancelled,The agreement is temporarily suspended,The agreement is renewed with new terms
051000902,10,AT-TAUBAH(AYAT 1-92),Story,What is commanded to the Muslims to do against the polytheists who violates the agreement after the expiration of four months?,Kill them wherever you meet,Capture and capture them,Drive them out of the Arab Land,Give them security
061000902,10,AT-TAUBAH(AYAT 1-92),Chapter Verses,What is the parable given for the hypocrites in Quran?,They committed shirk,Like a farm animal that does not understand anything,They do not do good to the poor,They do not perform Hajj
071000902,10,AT-TAUBAH(AYAT 1-92),Fact,Who is glorified by Allah SWT?,The believers who migrated to fight in the path of Allah with their property things and themselves,People who pray all the time regardless of their surroundings,People who always give charity by using the property of orphans,All groups
081000902,10,AT-TAUBAH(AYAT 1-92),Story,Who is forbidden to approach the Grand Mosque?,The polytheists,People of Medina,Meccans,Malaysian
091000902,10,AT-TAUBAH(AYAT 1-92),Story,Why should we fight the people of the book who oppose the teachings of Islam?,They are willing to say that Prophet Muhammad SAW is not a Messenger,Because they are creatures in the form of demons,Because they worship only the Book,Because they don't want to pay jizya
101000902,10,AT-TAUBAH(AYAT 1-92),Fact,What are the consequences of moving back the forbidden month according to surah At-Taubah?,Adding disbelief,A great sin,Punished in the afterlife,Punished in the afterlife
111000902,10,AT-TAUBAH(AYAT 1-92),Chapter Verses,What is meant by excessive objection?,Do not want to fight in the way of Allah,Lazy to pray,Do not want to pay zakat,Disobedient to the Messenger of Allah
121000902,10,AT-TAUBAH(AYAT 1-92),Story,What attitude do the hypocrites show when asked to do jihad?,Doubtful and wavering,Scared,Apathetic and stubborn,Excited and happy
131000902,10,AT-TAUBAH(AYAT 1-92),Fact,What is the threat to the hypocrites if they turn away from Islam?,Will be punished in this world and hereafter,Will be punished in the afterlife only,Will be expelled from the country,Will be fought by Muslims
141000902,10,AT-TAUBAH(AYAT 1-92),Fact,To whom is the zakat allocated?,Fakir poor amil muallaf sahaya slave gharimin fisabilillah and ibnu sabil only,Poor and poor only,Poor needy amil and muallaf only,Rasulullah's relatives only
151000902,10,AT-TAUBAH(AYAT 1-92),Fact,What is meant by muallaf?,New converts to Islam,People in debt,People who fight in the way of God,People who travel
161000902,10,AT-TAUBAH(AYAT 1-92),Fact,Who is meant by gharimin?,People in debt,Fighter in the way of Allah SWT,I'm just a servant,traveler
171000902,10,AT-TAUBAH(AYAT 1-92),Story,What do the hypocrites experience when they are reminded of the Day of Resurrection?,They laughed and joked,They turned and were fascinated,They frowned and refused to listen,They doubted and did not believe him
181000902,10,AT-TAUBAH(AYAT 1-92),Story,What attitude do hypocrites show when asked to swear?,They swear with their lying tongues,Refusing to swear,Don't want to swear,They swear in the name of Allah
201000902,10,AT-TAUBAH(AYAT 1-92),Fact,What is the order to believers regarding hypocrites?,Fight them,Expelled them from the land they occupied,Ignore them,Do not give them a chance to repent
211000902,10,AT-TAUBAH(AYAT 1-92),Chapter Verses,What is meant by truly a land that is not inhabited except by the peoplethe wrongdoer will perish?,The country is inhabited by the oppressors and will be destroyed,The country is not inhabited by the oppressors,The country is inhabited by a class that is not cruel,The state will not be destroyed
221000902,10,AT-TAUBAH(AYAT 1-92),Chapter Verses,What is meant by but it is among them that twistHis words are from Allah?,Those who do not want to fight,The jihadists,The infidels,Those who repent
231000902,10,AT-TAUBAH(AYAT 1-92),Story,Who is meant by So rejoice in the trade you have made?,They are ridiculed for choosing trade over jihad,They are favored for trading,They are liked for choosing to tradecompared to jihad,They are ridiculed for trading
241000902,10,AT-TAUBAH(AYAT 1-92),Story,Who is meant by and those who believe forever?,The jihadists,Those who do not want to fight,The cruel people,Scholars
251000902,10,AT-TAUBAH(AYAT 1-92),Chapter Verses,What is meant by They shall not quench their thirstheat and hunger in the way of Allah?,They will not experience thirst heat and hunger during jihad,They will experience thirst coldness and satietyduring jihad,They will experience hunger during jihad,They will experience cold during jihad
011100902,11,AT-TAUBAH(AYAT 93-129),Chapter Verses,What does They swore to you that you would let them mean?,They swore not to fight,They swore to join the war,They vowed to accept reprimands,They swear to be hypocrites
021100902,11,AT-TAUBAH(AYAT 93-129),Chapter Verses,What is meant by They will excuse you when you return to them?,They will avoid the duty to fight,They will hide in the land of Mecca,They are not healthy,They will not hide from the Messenger of Allah
031100902,11,AT-TAUBAH(AYAT 93-129),Story,Why is God angry with those who avoid war?,Because they are hypocrites and blasphemers,Because they have a different strategy than the Prophet,Because they do not fast,Because they do not give charity
041100902,11,AT-TAUBAH(AYAT 93-129),Story,What are the reasons for the Bedouin rejecting Islamic teachings?,Feeling that Islamic teachings are against the nomadic lifestyle and their freedom,Considering Islam as the religion that governs their daily lives,Having a conflict of interest with Islamic values especially related to changes in lifestyle and social procedures,Assuming that the teachings of Islam are not relevant to the lives of those who focus on the life of the desert and hunting
051100902,11,AT-TAUBAH(AYAT 93-129),Story,What is the attitude of hypocrites towards the Messenger of Allah?,They insulted him,They praised him,They support it,They gave luxury to the Messenger of Allah
061100902,11,AT-TAUBAH(AYAT 93-129),Story,Who is meant by And the earlier people who first entered Islam?,The Ansar and Muhajirin,Hypocritical people,The Ansar people,The Muhajirin people
071100902,11,AT-TAUBAH(AYAT 93-129),Chapter Verses,What is meant by And those who follow them with goodness?,People who take the example of Ansar and Muhajirin,The people who helped the Prophet,People who are loyal followers of the Prophet,The believers after the Ansar and Muhajirin
081100902,11,AT-TAUBAH(AYAT 93-129),Story,Why is God pleased with them and they are pleased with Allah?,Because they fight hard for Islam,Because they fight the hypocrites,Because they are rich and generous,Because they are good to each other for each other's interests
091100902,11,AT-TAUBAH(AYAT 93-129),Chapter Verses,What does and the good end is heaven mean?,Heaven as an eternal afterlife reward,Heaven as the tenth gift for the believers,Heaven as a resting place before the mahsyar field,Heaven as a temporary abode
101100902,11,AT-TAUBAH(AYAT 93-129),Story,What is expected of the Ansar and Muhajirin?,May God bless and forgive them,May God give them wealth,For God to make them leaders of the people,So that God will reward their services in the world
111100902,11,AT-TAUBAH(AYAT 93-129),Story,What is the purpose of building Dhirar mosque?,To create doubt and divide Muslims,For goodness and virtue,To worship Allah,To worship Allah
121100902,11,AT-TAUBAH(AYAT 93-129),Story,What adjectives are used to describe the people who built the Dhirar mosque?,Hypocritical people,People of faith,Good people,The pious people
131100902,11,AT-TAUBAH(AYAT 93-129),Chapter Verses,What is meant by And those who built the mosque withpurpose of creating doubt and disbelief?,They built mosques to mislead Muslims,They built a mosque to worship Allah,They built a mosque to preach,They built a mosque to demonstrate
141100902,11,AT-TAUBAH(AYAT 93-129),Fact,What is explained about the mosque that was built with good intentions?,The mosque will be glorified and blessed by Allah,The mosque will be demolished,The mosque will be the center of the activities of the superiors,The mosque will be temporarily closed
151100902,11,AT-TAUBAH(AYAT 93-129),Fact,What is God's promise to those who believe and fight with their wealth and souls?,Will get heaven,Their sins will be forgiven,Will be given victory,Will be given a great reward
161100902,11,AT-TAUBAH(AYAT 93-129),Story,What is the event mentioned when the believers gave allegiance to the Messenger of Allah?,Bai'at Ridwan,Treaty of Hudaybiyah,Migration to Madinah,Liberation of Mecca
171100902,11,AT-TAUBAH(AYAT 93-129),Story,Who is meant by And He is the one who strengthens you with His help and with the believers?,Allah SWT,Messenger of Allah,Angel,Muslims
181100902,11,AT-TAUBAH(AYAT 93-129),Story,What is Allah's command to the believers?,Jihad against the infidels and hypocrites,Preaching to the unbelievers,Emigrate leaving the infidels,Be patient in the face of the disturbances of the unbelievers
191100902,11,AT-TAUBAH(AYAT 93-129),Story,Why do believers not have to fear the threat of infidels?,Because Allah SWT is with the believers,Because the infidels are weak,Because there is a promise of victory from the Angel,Because the number of unbelievers is few
201100902,11,AT-TAUBAH(AYAT 93-129),Fact,How is God's punishment described to the unbelievers?,Very painful,Very easy,Very light,Very slow
211100902,11,AT-TAUBAH(AYAT 93-129),Fact,What is the position of the Prophet mentioned in the last verse of this surah?,Messenger of the universe,Messenger for the Arabs,Messenger for all mankind,Messenger for people of the book
011101002,11,YUNUS(AYAT 1-109),Fact,What is the attitude of most people towards Allah's favor?,Will be given happiness,Be grateful to Allah swt,Not praising,Do not care
021101002,11,YUNUS(AYAT 1-109),Chapter Verses,What is meant by place of return in verse 4 of Surah Yunus?,Hereafter,Hometown,Country of origin,The world
031101002,11,YUNUS(AYAT 1-109),Fact,What is Allah's promise to the pious?,Allah SWT,Nabi Muhammad S.A.W,Angel,God
041101002,11,YUNUS(AYAT 1-109),Story,What is the punishment that befell the people of Prophet Nuh after they lied to him?,Hit by a big flood,Burned alive,Destroyed by a storm,Punished by hunger
051101002,11,YUNUS(AYAT 1-109),Story,To which race was Prophet Hud sent?,The people of 'Aad,The Tsamud people,Madyan people,The people of Luth
061101002,11,YUNUS(AYAT 1-109),Story,What is the evidence of God's power shown to the people of Tsamud through Prophet Saleh?,A camel,A mountain,A tree,A river
071101002,11,YUNUS(AYAT 1-109),Story,Why were the people of Prophet Luth punished?,For committing a great sin,Because of disobedience to Allah,For stealing,For worshiping idols
081101002,11,YUNUS(AYAT 1-109),Story,Who was the Prophet sent to the people of Madyan?,Prophet Shu'aib,Prophet Nuh,Prophet Musa,Prophet Isa
091101002,11,YUNUS(AYAT 1-109),Story,What is the advice given in this surah so that people do not become like the previous people?,Believing and fearing Allah,Idolatry,Commit sins and vices,Rejecting the messengers of Allah
101101002,11,YUNUS(AYAT 1-109),Fact,What is the condition of humans before being born into the world?,In the form of a drop of semen,Being in the spirit realm,Already in the shape of a fetus,Nothing
111101002,11,YUNUS(AYAT 1-109),Chapter Verses,What does Surely you will surely die mean?,Physical death,Spiritual death,Death of faith,All wrong
121101002,11,YUNUS(AYAT 1-109),Story,To which race was Prophet Yunus sent?,The name of his race is not mentioned,The people of Nuh,The people of 'Aad,Madyan people
131101002,11,YUNUS(AYAT 1-109),Story,What did Prophet Yunus do when his people disobeyed him?,He left his people in anger,Be patient with his people,Leaving his people,Preaching to other peoples
141101002,11,YUNUS(AYAT 1-109),Story,How did Allah save Prophet Yunus?,Swallowed by a big fish,The sea split,Birds save Prophet Yunus,Prophet Yunus saved him
151101002,11,YUNUS(AYAT 1-109),Story,What is the warning for those who associate partners with Allah?,God will not forgive the sin of polytheism,They will not be guided even if they repent,They will remain in hell even if they repent,All answers are wrong
011101102,11,HUD(AYAT 1-5),Chapter Verses,What is the meaning of the separate letters Alif Laam Raa at the beginning of this surah?,Secret letters whose meaning is known only to Allah,The initial letters of the Prophet Muhammad's name,The letters that represent the attributes of Allah,The letters that show that the Quran was revealed gradually
021101102,11,HUD(AYAT 1-5),Fact,What is the purpose of the Qur'an revealed?,As a guide for the pious,As a guide for the believers,As a guide for all people,
031101102,11,HUD(AYAT 1-5),Fact,What are the attributes of Allah mentioned in Surah Hud?,Because the sky shows the greatness and glory of God,Because the sky is easier to create,Because people prefer to see the sky,Because the sky is smaller than the earth
041101102,11,HUD(AYAT 1-5),Fact,What is Allah's command in Surah Hud?,Worship Allah alone,Worship the Jibreel,Believe that Prophet Isa is hiding in this world,Praying for 24 hours
051101102,11,HUD(AYAT 1-5),Fact,Why are people commanded to worship Allah SWT?,Because Allah is their Creator,Because human want to go to heaven,Because God is Forgiving,Because of love for the Messenger of God alone
061101102,11,HUD(AYAT 1-5),Fact,What is Allah's promise to the pious?,To test who has better charity,To play around,To show the power of angels,To show human abilities
071101102,11,HUD(AYAT 1-5),Fact,Why is God unwilling if His servant remains in polytheism?,Because polytheism is a major sin that prevents good and brings punishment,Because idolatry shows disloyalty to God and insulting Him,Because God is Almighty,Because God is Almighty
081101102,11,HUD(AYAT 1-5),Fact,What does Allah promise will happen to every soul?,They say it's just real magic,They fully believe,They say that is great knowledge,They didn't say anything
091101102,11,HUD(AYAT 1-5),Fact,What is the relationship between idolatry and the reward of charity?,Polytheists will get a reward in the form of punishment,Polytheists will get a reward in the form of forgiveness,Polytheists will not get any reward,Polytheists will get a reward in the form of reward
101101102,11,HUD(AYAT 1-5),Chapter Verses,What word does this verse use to emphasize the stipulation of charity?,Indeed,God willing,For Allah,God bless you
111101102,11,HUD(AYAT 1-5),Chapter Verses,What is the pronoun used in this verse to refer to Allah?,I,He,You,You
121101101,11,HUD(AYAT 1-5),Chapter Verses,What is the meaning of Hakiimin khabir?,Allah is the Most Wise and the most profound in His knowledge,Allah is Almighty and His knowledge is profound.,Allah is All-Wise All-Powerful,Allah is Most Compassionate and Most Merciful
131101101,11,HUD(AYAT 1-5),Fact,What is the main thing to do after realizing that shirk is wrong?,Asking for forgiveness from Allah SWT sincerely,Freeing slaves,Fasting for 60 days in a row,Zikr 24 hours a day
141101101,11,HUD(AYAT 1-5),Chapter Verses,What does it mean to bend their bodies?,They hide bad feelings from Allah,They worship God with full respect,They show obedience to God,They cheated and lied to God
011201102,12,HUD(AYAT 6-123),Story,What did Prophet Nuh pbuh call to his people?,Worship Allah SWT only,Idolatry,Worship Prophet Nuh,Worship the sun
