060700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah kaffarah (denda bagi orang yang membunuh binatang buruan ketika ihram?,Menyembelih binatang sembelihan ,Berpuasa ,Membayar denda duit ,Memberi makan fakir miskin
070700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Bagaimanakah cara menghitung kafarat membunuh binatang buruan ketika ihram?,Dengan nilainya diputuskan dua orang adil, Dengan ukuran badannya ,Dengan berat dagingnya ,Dengan jenis binatangnya 
080700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Siapa yang berhak menghukum bagi yang membunuh binatang buruan ketika ihram?,Dua orang yang adil ,Pemerintah ,Ulama,Pemimpin Haji
090700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah tambahan hukuman bagi yang mengulangi membunuh binatang buruan ketika ihram setelah membayar kaffarah?,Balasan diakhirat,Denda berlipat kali ganda,Penjara,Tidak ada hukuman tambahan
100700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Apakah yang dijadikan sebagai tempat masyhur untuk manusia mengerjakan haji?,Masjidil Haram ,Padang Arafah ,Bukit Safa dan Marwah ,Ka'bah
110700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah BUKAN di antara larangan ketika melakukan ihram?,Berzina ,Mencukur rambut,Berburu binatang,Berkelahi
120700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Apakah yang dimaksudkan dengan tempat sembahyang yang tua?,Masjidil Haram ,Masjid Quba ,Masjid Nabawi ,Baitulmaqdis 
130700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Apakah yang disyariatkan Allah sebagai kiblat bagi orang-orang mukmin?,Ka'bah ,Baitulmaqdis ,Bukit Safa dan Marwah ,Arafah
140700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Apakah yang akan terjadi kepada seluruh manusia pada hari kiamat?,Dikumpulkan untuk dihisab ,Dimasukkan ke dalam syurga ,Diazab di neraka,Dibangkitkan semula sebagai mayat
150700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Siapakah yang disebut sebagai hawariyun?,Pengikut setia Nabi Isa AS ,Para malaikat ,Para nabi terdahulu,Pengikut Nabi Muhammad SAW
160700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Apakah pengakuan para hawariyun kepada Nabi Isa AS?, Mereka beriman kepada Allah dan Nabi Isa,Mereka tetap kufur kepada Allah ,Mereka mengingkari kerasulan Nabi Isa ,Mereka ragu kepada Nabi Isa
170700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Siapakah yang bertanya kepada Nabi Isa pada hari kiamat? ,Allah SWT,Para hawariyun,Nabi Muhammad SAW ,Para malaikat 
180700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Bagaimanakah Allah SWT memanggil Nabi Isa AS?,Wahai hamba-Ku ,Ya Tuhanku,Wahai Nabi,Wahai Rasul-Ku
190700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Apakah yang diperintahkan Allah kepada Nabi Isa AS ?,Menyembah Allah saja , Menyembah berhala,Menyembah malaikat,Menyembah diri sendiri 
190700501,7,AL-MA'IDAH(AYAT 83-120),Cerita,Bagaimanakah sikap Nabi Isa AS terhadap pengikutnya yang menyembah dirinya?,Mengingkari Nya ,Menerimanya,Diam saja ,Mengutuk mereka
190700501,7,AL-MA'IDAH(AYAT 83-120),Fakta,Kepada siapakah tempat kembali semua makhluk?,Kepada Allah,Kepada diri sendiri,Kepada malaikat,Kepada para nabi 
010700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang dinyatakan diturunkan dari Allah menurut? ,Al-Quran,Injil ,Taurat ,Zabur
020700601,7,AL-AN'AM(AYAT 1-110),Fakta, Dari apakah manusia dijadikan oleh Allah?,Tanah liat,Api ,Manusia dari pati ,Diri mereka sendiri
030700601,7,AL-AN'AM(AYAT 1-110),Fakta,Bagaimanakah sikap kebanyakan manusia?,Ingkar ,Beriman,Redha,Taat
040700601,7,AL-AN'AM(AYAT 1-110),Hukum,Apakah tindakan yang akan diambil oleh Allah terhadap penduduk yang ingkar terhadap suruhan Allah?,Membinasakan mereka,Mengutuk mereka,Mengazab mereka ,Menghalau mereka
050700601,7,AL-AN'AM(AYAT 1-110),Cerita,Apakah yang akan berlaku jika Allah turunkan malaikat seperti permintaan orang-orang musyrik?,Segala urusan akan diputuskan ,Mereka akan beriman ,Mereka akan diberi penangguhan ,Tiada sebarang keputusan
060700601,7,AL-AN'AM(AYAT 1-110),Cerita,Apakah yang diperintahkan kepada Rasulullah SAW?,Beriman dan memaafkan,Menyembah berhala,Berpaling dari agama Allah,Mengikut jejak orang-orang musyrik
070700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang dikatakan oleh Allah sebagai bukti kebesaran dan keagungan-Nya? ,Daratan dan lautan,Bintang-bintang di langit ,Pergantian musim,Pergantian siang dan malam
080700601,7,AL-AN'AM(AYAT 1-110),Fakta,Bagaimanakah keadaan orang-orang kafir pada hari kiamat? ,Mereka ketakutan,Bersyukur kepada Allah ,Mereka bersuka ria ,Mereka menunggu syurga
090700601,7,AL-AN'AM(AYAT 1-110),Hukum,Apakah yang difirmankan Allah tentang kaum-kaum yang ingkar kepada Rasul-rasul terdahulu? ,Mereka dibinasakan,Mereka tidak diazab ,Mereka diberi peringatan,Mereka memohon keampunan
110700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah nasihat Allah kepada orang-orang yang beriman? ,Bersabar dan bertawakal ,Tinggalkan solat ,Berputus asa,Berdoa kepada berhala
120700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang diperintahkan Allah kepada orang-orang yang beriman?,Mengikuti jalan yang lurus,Mengikuti jalan orang kafir,Mengikuti jalan orang musyrik ,Mengikuti jalan syaitan
130700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang dimiliki oleh Allah kunci-kuncinya?,Kunci langit dan bumi,Kunci syurga dan neraka,Kunci rezeki dan bahaya,Kunci keampunan dan azab
140700601,7,AL-AN'AM(AYAT 1-110),Fakta,Bagaimanakah gambaran kehidupan di akhirat bagi orang-orang yang beriman?,Mendapat kenikmatan syurga ,Menderita azab ,Dimasukkan ke neraka,Dimasukkan ke dalam api
150700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang dimiliki Allah selain dari rahmat-Nya?,Segala kebesaran di langit dan bumi,Kekayaan alam semesta ,Kelebihan atas manusia ,Kuasa untuk menghidupkan 
160700601,7,AL-AN'AM(AYAT 1-110),Ayat Surah,Apakah yang dimaksudkan dengan yang bathil?,Penyembahan berhala,Perkara sia-sia ,Perbuatan jahat,Perkataan dusta
180700601,7,AL-AN'AM(AYAT 1-110),Cerita, Mengapa mereka tidak mahu beriman kepada Rasulullah SAW? ,Kesombongan mereka,Keingkaran mereka,Kemunafikan mereka ,Kekufuran mereka
190700601,7,AL-AN'AM(AYAT 1-110),Fakta, Apakah yang akan diperoleh orang-orang yang beriman dan beramal soleh? ,Dimasukkan ke dalam syurga ,Dijauhkan dari rahmat Allah,Dihukum di akhirat ,Mendapat azab pedih
200700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apa yang akan dijanjikan Allah kepada orang-orang yang mengerjakan amal soleh?,Balasan yang lebih baik, Kemiskinan ,Azab neraka ,Kemusnahan
210700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang dilakukan orang-orang musyrik kepada Allah?,Mempersekutukan-Nya,Memuji-Nya ,Menyembah-Nya ,Mengingkari-Nya 
220700601,7,AL-AN'AM(AYAT 1-110),Fakta,Siapakah yang dijadikan saksi oleh Allah atas kebenaran Al-Quran? ,Para Malaikat ,Rasulullah SAW,Nabi Musa a.s,Kitab Taurat
230700601,7,AL-AN'AM(AYAT 1-110),Fakta,Bagaimanakah keadaan mereka di akhirat nanti?, Dihina dan direndahkan ,Berada di tempat kediaman yang kekal ,Mendapat kemuliaan,Mendapat balasan yang setimpal
240700601,7,AL-AN'AM(AYAT 1-110),Cerita,Apakah yang menjadi dalil kenabian Nabi Muhammad SAW?,Beliau diutus dari kaum yang buta huruf,Beliau membawa mukjizat ,Beliau berasal dari Bani Israil ,Beliau mendapat tuntunan dari kitab Zabur
250700601,7,AL-AN'AM(AYAT 1-110),Cerita, Apakah nasihat Allah kepada Rasulullah? ,Bertawakal kepada Allah ,Menyembah berhala,Mengikuti jejak orang kafir ,Bergantung pada manusia
260700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah tugas utama yang diberikan kepada Nabi Muhammad SAW?,Menyampaikan risalah Allah ,Memerangi orang-orang kafir ,Memaksa manusia beriman,Mengutuk orang-orang musyrik
270700601,7,AL-AN'AM(AYAT 1-110),Cerita, Mengapa orang-orang kafir masih enggan beriman walaupun didatangkan mukjizat? ,Kekafirannya sudah terlalu mendarah daging,Mereka bangga dengan kemusyrikannya,Mereka malas untuk beriman,Mereka tidak mengetahui hakikat kebenaran
280700601,7,AL-AN'AM(AYAT 1-110),Fakta,Apakah yang disebutkan tentang fungsi Allah dalam memberikan hidayah kepada manusia?,Allah membelokkan hati mereka ,Allah memberikan hidayah kepada semua manusia ,Allah memalingkan wajah mereka,Allah mendustakan mereka
010800601,8,AL-AN'AM(AYAT 111-165),Cerita,Apakah penyebab utama orang-orang kafir tetap ingkar meskipun mukjizat telah datang kepada mereka? ,Hati mereka telah dipengaruhi oleh syaitan. ,Mereka menuduh Nabi Muhammad s.a.w. sebagai penyihir. ,Mereka mengingkari semua mukjizat yang datang. ,Mereka mengingkari kebenaran Al-Quran.
020800601,8,AL-AN'AM(AYAT 111-165),Cerita,Bagaimana pandangan orang-orang musyrik terhadap Al-Quran? ,Al-Quran adalah sihir.,Al-Quran adalah dongeng orang-orang terdahulu. ,Al-Quran adalah karya sastra yang indah,Al-Quran adalah kitab suci yang diturunkan Allah.
030800601,8,AL-AN'AM(AYAT 111-165),Ayat Surah,Apa yang dimaksudkan dengan Allah lebih mengetahui di mana menempatkan tugas kerasulan-Nya? ,Allah memilih rasul-rasul berdasarkan kehendak-Nya sendiri. ,Allah memilih rasul-rasul berdasarkan kekayaan dan status sosial. ,Allah memilih rasul-rasul berdasarkan kekuatan fisik.,Allah memilih rasul-rasul berdasarkan ketampanan wajah.
040800601,8,AL-AN'AM(AYAT 111-165),Hukum,Apakah akibat yang akan diterima oleh orang-orang yang melakukan tipu daya?,Mereka akan mendapat kehinaan di sisi Allah dan azab yang sangat berat. ,Mereka akan diampuni oleh Allah.,Mereka akan masuk syurga,Mereka akan diberi petunjuk oleh Allah.
050800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah tujuan utama Nabi Muhammad s.a.w. diutuskan sebagai rasul?,Untuk membawa kebahagiaan dan rahmat bagi semesta alam. ,Untuk menegakkan keadilan di seluruh dunia. ,Untuk mengajarkan ilmu pengetahuan kepada manusia.,Untuk menjadi pemimpin tertinggi di Mekah.
060800601,8,AL-AN'AM(AYAT 111-165),Fakta,Siapakah Tuhan yang berhak disembah?,Allah SWT. ,Malaikat.,Nabi Muhammad s.a.w. ,Berhala-berhala.
070800601,8,AL-AN'AM(AYAT 111-165),Cerita,Kaum manakah yang disebutkan telah mengingkari rasul-rasul yang diutus kepada mereka? ,Kaum Nabi Nuh Shalih Luth Syu'aib dan Musa. ,Kaum Nabi Ibrahim Ismail Ishak dan Ya'qub. ,Kaum Nabi Muhammad s.a.w. ,Kaum Nabi Isa a.s.
080800601,8,AL-AN'AM(AYAT 111-165),Cerita,Apakah yang dimaksudkan dengan kesengsaraan dan kemelaratan yang ditimpakan kepada umat-umat terdahulu?,Kesusahan hidup dan kemiskinan.,Kehidupan yang mewah dan berkelimpahan.,Keamanan dan kedamaian. ,Kekayaan dan kemakmuran.
090800601,8,AL-AN'AM(AYAT 111-165),Cerita,Apakah tujuan utama Allah menimpakan kesengsaraan dan kemelaratan kepada umat-umat terdahulu?,Supaya mereka memohon kepada Allah dengan rendah hati.,Supaya mereka mempersekutukan Allah. ,Supaya mereka mengingkari rasul-rasul yang diutus.,Supaya mereka hidup dalam kemewahan.
100800601,8,AL-AN'AM(AYAT 111-165),Hukum,Apakah balasan yang akan diterima oleh orang-orang yang ingkar terhadap perintah Allah?,Mereka akan dihancurkan seperti kaum-kaum terdahulu yang derhaka. ,Mereka akan diampuni oleh Allah., Mereka akan diberi petunjuk oleh Allah. ,Mereka akan masuk syurga.
110800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah yang diperintahkan kepada orang-orang beriman?,Untuk bersabar dan bertawakal kepada Allah. ,Untuk mengikuti jalan orang-orang musyrik.,Untuk meninggalkan keimanan mereka.,Untuk menyembah berhala-berhala.
120800601,8,AL-AN'AM(AYAT 111-165),Ayat Surah,Apakah yang dimaksudkan dengan jangan mengikuti jalan orang-orang yang musyrik ?,Jangan menyembah berhala-berhala seperti orang-orang musyrik. ,Jangan beriman kepada Allah seperti orang-orang musyrik. ,Jangan bersedekah seperti orang-orang musyrik,Jangan berpuasa seperti orang-orang musyrik.
130800601,8,AL-AN'AM(AYAT 111-165),Ayat Surah,Apakah yang dimaksudkan dengan berserah diri kepada Allah ?,Menyerahkan segala urusan hanya kepada Allah. , Menyembah berhala-berhala.,Mengingkari keesaan Allah.,Mengikuti jalan syaitan.
140800601,8,AL-AN'AM(AYAT 111-165),Hukum,Apakah yang diharamkan untuk dimakan?,Binatang yang mati darah dan daging babi. ,Semua jenis daging. ,Sayur-sayuran dan buah-buahan.,Ikan dan makanan laut.
150800601,8,AL-AN'AM(AYAT 111-165),Hukum,Mengapakah daging babi diharamkan?,Kerana babi adalah haiwan yang kotor. ,Alasannya tidak dijelaskan dalam ayat tersebut.,Kerana babi adalah haiwan yang berbahaya. ,Kerana babi adalah hewan yang suci
160800601,8,AL-AN'AM(AYAT 111-165),Ayat Surah,Apakah yang dimaksud dengan disembelih untuk selain Allah?,Binatang yang disembelih dengan menyebut nama selain Allah.,Binatang yang disembelih dengan cara yang benar. ,Binatang yang disembelih tanpa menyebut nama apapun. ,Binatang yang disembelih dengan menyebut nama Allah.
170800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah yang diperbolehkan untuk dimakan?,Makanan halal yang disembelih dengan menyebut nama Allah. ,Semua jenis makanan tanpa terkecuali.,Makanan haram seperti babi dan bangkai. ,Makanan yang tidak disembelih.
180800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah yang diperintahkan kepada orang-orang beriman?,Untuk menyembelih hewan dengan menyebut nama Allah.,Untuk memakan makanan haram. ,Untuk berpuasa setiap hari. ,Untuk menyembelih hewan dengan menyebut nama selain Allah. 
190800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah perintah yang diberikan berkenaan dengan perlakuan terhadap ibu bapa?,Berbuat baik terhadap ibu bapa.,Memperlakukan ibu bapa dengan buruk. ,Mengabaikan ibu bapa.,Menderhakai ibu bapa.
200800601,8,AL-AN'AM(AYAT 111-165),Hukum,Mengapakah larangan membunuh anak-anak kerana takut terhadap kemiskinan?,Kerana Allah akan memberikan rezeki kepada mereka. ,Kerana membunuh anak-anak adalah dosa besar. ,Kerana anak-anak adalah anugerah dari Allah. ,Alasannya tidak dijelaskan dalam ayat tersebut.
210800601,8,AL-AN'AM(AYAT 111-165),Ayat Surah,Apakah yang dimaksudkan dengan kitab yang menerangkan segala sesuatu?,Kitab Al-Quran.,Kitab Taurat.,Kitab Injil.,Kitab Zabur.
220800601,8,AL-AN'AM(AYAT 111-165),Fakta,Apakah tujuan diturunkannya Al-Quran?,Untuk membawa banyak keterangan petunjuk dan rahmat. ,Untuk menyelewengkan manusia dari jalan yang benar. ,Untuk membawa bencana bagi umat manusia. ,Untuk menyesatkan manusia dari kebenaran.
230800601,8,AL-AN'AM(AYAT 111-165),Fakta,Siapakah yang mendapat petunjuk sebenarnya?, Orang-orang yang mengikuti petunjuk Allah.,Orang-orang yang mengikuti hawa nafsu. ,Orang-orang yang menyembah berhala.,Orang-orang yang mengingkari kebenaran.
010800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah bahan yang digunakan untuk mencipta Nabi Adam? ,Tanah liat ,Air ,Api ,Udara
020800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah yang diperintahkan Allah kepada Nabi Adam setelah bertaubat? ,Turun ke bumi dan menjadi khalifah ,Tinggal di syurga ,Berpuasa selama 40 hari ,Mengerjakan haji
030800701,8,AL-A'RAF(AYAT 1-87),Fakta,Siapakah yang menjadi musuh nyata bagi manusia?, Iblis ,Binatang buas ,Manusia lain ,Malaikat
040800701,8,AL-A'RAF(AYAT 1-87),Ayat Surah,Apakah yang dimaksudkan dengan pakaian takwa? ,Melakukan ketaatan kepada Allah,Pakaian yang menutup aurat dengan sempurna ,Pakaian yang indah untuk berhias ,Pakaian yang melindungi diri dari panas dan dingin 
050800701,8,AL-A'RAF(AYAT 1-87),Fakta,Bagaimanakah sikap orang-orang kafir ketika dimasukkan ke dalam neraka? ,Mereka mengakui keesaan Allah ,Mereka memohon agar dikeluarkan dari neraka ,Mereka memohon untuk dikembalikan ke dunia ,Semua betul
060800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah permintaan Bani Israil yang menunjukkan kekufuran mereka?,Meminta diperlihatkan Allah dengan terang-terangan ,Meminta diturunkan kitab dari langit, Meminta makanan yang lazat,Meminta dibukakan pintu syurga
070800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah yang dilakukan Bani Israil selepas menerima hidayah petunjuk dari Allah? , Mereka kufur dan menyembah patung anak lembu ,Mereka bersyukur dan taat ,Mereka memeluk agama lain ,Mereka lari dari negeri Mesir
080800701,8,AL-A'RAF(AYAT 1-87),Cerita,Bagaimanakah reaksi Nabi Musa ketika mendapati kaumnya menyembah patung anak lembu?,Nabi Musa marah dan memecahkan patung tersebut ,Nabi Musa membiarkan saja tingkah laku mereka ,Nabi Musa bersedih dan menangis ,Nabi Musa mengutuk mereka semua
090800701,8,AL-A'RAF(AYAT 1-87),Cerita,Siapakah Nabi yang diutuskan kepada kaum 'Aad?,Nabi Hud ,Nabi Nuh ,Nabi Saleh ,Nabi Syu'aib
100800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah seruan utama Nabi Hud kepada kaumnya? ,Menyembah Allah dan bertakwa kepadaNya ,Menyembah berhala ,Meninggalkan kota mereka , Membunuh para pemimpin mereka
110800701,8,AL-A'RAF(AYAT 1-87),Cerita,Bagaimanakah reaksi kaum 'Aad terhadap seruan Nabi Hud? ,Mereka mendustakan dan mengingkari risalahnya ,Mereka beriman dan menyembah Allah,Mereka mengusirnya dari kota mereka ,Mereka tidak menghiraukannya
120800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah balasan yang diterima oleh kaum 'Aad atas keingkaran mereka? ,Mereka dimusnahkan dengan angin kencang ,Mereka diazab dengan gempa bumi,Mereka ditenggelamkan di laut ,Mereka dihujani dengan batu-batu
130800701,8,AL-A'RAF(AYAT 1-87),Cerita,Siapakah Nabi yang diutuskan kepada kaum Tsamud? ,Nabi Saleh ,Nabi Nuh ,Nabi Hud ,Nabi Suhaib
140800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah mukjizat yang diberikan kepada Nabi Saleh sebagai bukti kerasulannya?,Seekor unta betina dari bukit ,Tongkat yang dapat menjadi ular ,Air yang memancar dari batu ,Hujan lebat yang turun setelah kemarau panjang
150800701,8,AL-A'RAF(AYAT 1-87),Cerita,Bagaimanakah reaksi kaum Tsamud terhadap mukjizat unta betina itu? ,Mereka mendustakan dan mengingkarinya,Mereka beriman kepada Nabi Saleh ,Mereka membiarkannya saja ,Mereka menyembahnya
160800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah balasan yang diterima oleh kaum Tsamud atas keingkaran mereka?,Mereka dibinasakan dengan suara mengguntur yang amat keras,Mereka dimusnahkan dengan angin kencang , Mereka diazab dengan gempa bumi , Mereka ditenggelamkan di laut 
180800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah dosa besar yang dilakukan oleh kaum Nabi Luth? ,Melakukan homoseksual (liwat) ,Menyembah berhala ,Membunuh nabi-nabi ,Merompak dan mencuri
190800701,8,AL-A'RAF(AYAT 1-87),Cerita,Bagaimana reaksi kaum Nabi Luth terhadap seruannya? ,Mereka terus mengingkari dan melakukan dosa ,Mereka bertaubat dan beriman ,Mereka mengusir Nabi Luth dari kota mereka ,Mereka berpura-pura tidak mendengar
200800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah permintaan kaum Nabi Luth kepada Nabi Luth?,Agar Nabi Luth keluar dari kota mereka,Agar Nabi Luth membawa mukjizat dari Allah ,Agar Nabi Luth berhenti menasihati mereka ,Agar Nabi Luth berdoa kepada Allah untuk menurunkan azab
210800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah azab yang ditimpakan kepada kaum Nabi Luth? ,Dihujani dengan batu-batu dari neraka ,Dimusnahkan dengan angin kencang ,Diazab dengan gempa bumi ,Ditenggelamkan di laut
220800701,8,AL-A'RAF(AYAT 1-87),Cerita,Siapakah Nabi yang diutuskan kepada kaum Madyan? ,Nabi Suhaib ,Nabi Musa  , Nabi Luth,Nabi Hud
230800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah seruan utama Nabi Syu'aib kepada kaumnya? ,Menyembah Allah dan meninggalkan kemusyrikan ,Berhijrah ke negeri lain ,Memerangi kaum musyrikin, Menyembah patung berhala
240800701,8,AL-A'RAF(AYAT 1-87),Cerita,Apakah nasihat Nabi Syu'aib kepada kaumnya selain menyembah Allah? ,Berlaku adil dalam bermuamalah ,Meninggalkan kota mereka,Membayar zakat dan bersedekah ,Berpuasa dan melakukan haji
250800701,8,AL-A'RAF(AYAT 1-87),Cerita,Bagaimanakah reaksi kaum Madyan terhadap seruan Nabi Suhaib? ,Mereka mendustakan dan mengancamnya ,Mereka beriman dan menyembah Allah ,Mereka mengusir Nabi Suhaib dari kota mereka ,Mereka tidak menghiraukannya
010900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah ancaman kaum Madyan kepada Nabi Suhaib dan pengikutnya? ,Mereka akan diusir dari kota Madyan ,Mereka akan dirajam dengan batu ,Mereka akan dipenjarakan, Mereka akan dibunuh
020900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah alasan Nabi Suhaib untuk tetap tinggal di kota Madyan meskipun diancam?,Kerana ia berharap kaum Madyan akan beriman ,Kerana Madyan adalah tanah kelahirannya ,Kerana ia takut kepada manusia ,Kerana ia menyukai kehidupan di Madyan
030900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah yang diminta Nabi Suhaib kepada kaumnya agar mereka selamat dari azab? ,Bertaubat dan mengikuti agamanya ,Meninggalkan kota Madyan,Menyembah berhala-berhala,Membayar denda kepada Nabi Suhaib 
040900701,9,AL-A'RAF(AYAT 88-206),Cerita,Bagaimana balasan yang diterima oleh kaum Madyan atas keingkaran mereka? ,Mereka dibinasakan dengan petir,Mereka dimusnahkan dengan angin kencang ,Mereka diazab dengan gempa bumi ,Mereka ditenggelamkan di laut 
050900701,9,AL-A'RAF(AYAT 88-206),Fakta,Apakah peringatan Allah kepada Nabi Muhammad agar tidak mengikuti orang-orang yang menyimpang dari kebenaran? ,Agar tidak mengikuti jalan mereka,Agar tidak bergaul dengan mereka,Agar tidak mendengarkan nasihat mereka ,Agar tidak mempercayai percakapan mereka
060900701,9,AL-A'RAF(AYAT 88-206),Fakta,Apakah yang dijanjikan Allah kepada orang-orang yang mengikuti petunjuk-Nya?,Mereka akan diberikan hidayah ke jalan yang lurus ,Mereka akan dimuliakan di dunia ,Mereka akan mendapat kekayaan berlimpah,Mereka akan diangkat menjadi pemimpin
070900701,9,AL-A'RAF(AYAT 88-206),Fakta,Siapakah yang akan diberi petunjuk oleh Allah SWT?,Orang yang dikehendaki Allah,Orang yang beriman dan bertakwa,Orang yang beramal soleh ,Orang yang memohon hidayah 
080900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah permintaan Nabi Musa kepada kaumnya ketika berhadapan dengan Firaun yang sombong?,Agar bersabar dan bertawakal kepada Allah ,Agar segera meninggalkan Mesir ,Agar menyembah Firaun sebagai Tuhan,Agar melawan Firaun dengan kekuatan senjata
090900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah mukjizat pertama yang ditunjukkan Nabi Musa di hadapan Firaun? ,Tongkat yang berubah menjadi ular ,Tangannya bercahaya putih ,Air laut yang terbelah ,Hujan batu yang membinasakan
100900701,9,AL-A'RAF(AYAT 88-206),Cerita,Bagaimanakah reaksi Firaun dan pengikutnya ketika menyaksikan mukjizat Nabi Musa?,Mereka tetap ingkar dan angkuh ,Mereka beriman dan mengikuti Nabi Musa ,Mereka meminta maaf kepada Nabi Musa ,Mereka memusuhi dan mengusir Nabi Musa
110900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah azab yang ditimpakan kepada Firaun dan tentaranya setelah mengingkari Nabi Musa?,Ditenggelamkan di Laut Merah ,Dihujani batu-batu dari langit , Diazab dengan kemarau panjang,Dimusnahkan dengan angin kencang
120900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah peristiwa penting yang dialami oleh Bani Israil setelah dibebaskan dari Firaun?,Mereka diperintahkan untuk menerima Taurat dari Allah ,Mereka diperintahkan untuk menyembah patung anak lembu ,Mereka diperintahkan untuk meninggalkan tanah Mesir ,Mereka diperintahkan untuk menyerang negeri Kan'an
130900701,9,AL-A'RAF(AYAT 88-206),Cerita,Mengapakah Allah SWT memerintahkan Nabi Musa untuk memilih 70 orang dari kaumnya? ,Untuk menemani Nabi Musa menerima Taurat di Bukit Thursina ,Untuk menjadi pemimpin bagi kaumnya , Untuk menjadi penjaga bagi Bani Israil,Untuk menjadi tentara melawan musuh-musuh mereka
140900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah kejadian luar biasa yang disaksikan oleh Nabi Musa di Bukit Thursina? ,Nabi Musa melihat cahaya dan mendengar suara Allah ,Nabi Musa melihat cahaya Allah yang terang benderang ,Nabi Musa mendengar suara Allah yang menggetarkan bukit ,Nabi Musa tidak melihat atau mendengar apapun
150900701,9,AL-A'RAF(AYAT 88-206),Cerita,Mengapakah Nabi Musa meminta untuk melihat Allah secara langsung? ,Kerana Nabi Musa ingin menunjukkan keagungan Allah kepada kaumnya ,Kerana Nabi Musa merasa ragu dengan keberadaan Allah ,Kerana Nabi Musa ingin memastikan kebesaran Allah ,Kerana Nabi Musa terpedaya oleh bisikan setan
160900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah yang terjadi kepada Nabi Musa setelah meminta melihat Allah?,Nabi Musa pangsan Kerana tidak sanggup melihat keagungan Allah ,Nabi Musa terkena petir Kerana melanggar perintah Allah ,Nabi Musa berhasil melihat Allah secara langsung,Nabi Musa disiksa Kerana meragukan keberadaan Allah
170900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah dosa besar yang dilakukan oleh Bani Israil setelah Nabi Musa pergi menemui Allah di Bukit Thursina?,Mereka menyembah patung anak sapi ,Mereka membunuh nabi-nabi yang diutus ,Mereka mengingkari Taurat yang diturunkan ,Mereka meninggalkan Mesir tanpa izin
180900701,9,AL-A'RAF(AYAT 88-206),Cerita,Siapakah yang memimpin Bani Israil untuk menyembah patung anak sapi? ,Samiri ,Nabi Harun ,Firaun ,Musa
190900701,9,AL-A'RAF(AYAT 88-206),Cerita,Apakah nasihat Nabi Musa kepada Bani Israil agar mereka bertaubat? ,Minta ampun kepada Allah , Bunuh diri kalian sendiri,Tinggalkan Mesir selamanya ,Sembahlah patung anak sapi itu
